list of phonemes,All,Akha,Akoose,Alangan,Alladian,Anufo,Arabic,Aruamu,Ashaninca,Avokaya,Awadhi,Aymara,Bali,Bekwarra,Bench,Bhojpuri,Biate,Bokyi,Bora,CandoshiShapra,Carib,Chamacoco,Chipaya,Cofan,Dangaleat,Duala,Duri,Dutch,Eleme,Galela,Gamo,Garhwali,Gidar,Guahibo,Guayabero,Hadiyya,Hiligaynon,Hindi,Huambisa,Huli,Ignaciano,Ilokano,Ipili,Javanese,Jingpho,Kalabari,KalmykOirat,Kannada,Karakalpak,Karamojong,Kashinawa,Kazakh,Kera,Khasi,Konso,Koorete,Kui,Kuman,Kumyk,Kyrgyz,Lao,Lobi,Luwo,Madi,Maka,Malay,Marba_Azumeina,Mentawai,MofuGudur,Mongondow,Morisyen,Moro,Mundari,Munukutuba,Murle,Musgu,Napu,Paez,Palauan,Pampangan,Parecis,Patamona,Paumari,Peve,Pijin,Pokoot,Polish,Qeqchi,Romanian,Samoan,Sango,Sanuma,Sasak,Shilluk,ShipiboConibo,Shuar,Tamasheq,Tektiteko,Terena,Teribe,Teso,Thai,Themne,Ticuna,Tobelo,Tol,Trio,Tucano,Tuva,Vai,Vietnamese,Waimaha,Waiwai,Yawa
TH-DH,3.65372131515949e-05,0.0,6.264486625321055e-05,5.84214523573056e-05,0.0,0.0,6.149683291310498e-05,0.0,6.454944487477407e-05,0.0,0.0,0.0,0.0,0.0,6.449532408900354e-05,6.206939358202471e-05,0.0,0.0,0.0,3.51000351000351e-05,0.0,0.0,0.0,6.395497569710924e-05,0.0,0.0,0.0,5.918910920390648e-05,0.0,0.0,0.0,0.0,6.009976561091412e-05,0.0,0.00024108003857280618,0.0001316829075585989,0.0,0.00012236906510034264,0.0,0.0,0.0,0.0,0.0,6.159531875577457e-05,0.0,0.0,0.0,5.8558294782455936e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0676728633658504e-05,0.0,5.411548243952595e-05,6.1031431187061336e-05,0.00017201834862385322,6.677350427350428e-05,0.0,0.0,0.0,0.0001361933946203609,0.0,0.0,0.0,0.0,5.7501006267609686e-05,0.0,0.0,0.0,0.0,0.0,6.096445772114857e-05,0.0,6.855419208884623e-05,5.916109566349169e-05,5.877512636652169e-05,5.689576695493855e-05,7.091695624423799e-05,6.756300249983109e-05,0.000178359096313912,0.0,0.0,0.0,5.5735146583435515e-05,0.0,0.0,0.0,0.0,0.00018426386585590566,0.0,0.0,0.00012942889500080893,0.0,0.0,0.0001524901643843972,6.0657527599175054e-05,3.2181244770547725e-05,5.760036864235931e-05,6.062810719049351e-05,6.870491240123669e-05,0.00025614754098360657,0.0,0.0,0.00028872527789807997,0.00019882033269269004,0.0,0.0,0.0,6.016847172081829e-05,3.22622273841786e-05,0.0
V-AW,5.6057094150392176e-05,0.0,6.264486625321055e-05,0.0,7.037792948131466e-05,0.0,6.149683291310498e-05,0.0,0.0,0.0,0.0001278772378516624,0.0,6.207324643078833e-05,0.0,0.0,6.206939358202471e-05,6.391001469930338e-05,6.689410662920597e-05,0.0,3.51000351000351e-05,6.491398896462187e-05,0.0,0.0,0.00012790995139421848,0.0,0.00012291807510294387,0.0,0.0,0.0,0.0,0.0005938242280285036,0.0,0.0001502494140272853,0.0,0.0,6.584145377929945e-05,0.0,0.0,5.773005426625101e-05,0.00030240411269593265,6.087538808059901e-05,0.0,6.414779652318943e-05,0.0,0.0,0.0,0.0,0.0,0.00018252616208323192,6.133840397472858e-05,0.00027514100976750583,6.172077521293668e-05,6.082355087890031e-05,6.178942165101334e-05,6.135345726731701e-05,6.353240152477763e-05,5.411548243952595e-05,0.0,0.00017201834862385322,0.0,0.00012663838409421896,0.00018940589683692153,0.0,0.0,0.0,5.817335660267598e-05,0.000177999288002848,0.0,0.00017250301880282904,0.0,0.0,6.30715862503942e-05,0.0,0.0,0.0,0.0003610977371208474,0.00013710838417769247,0.0,0.00023510050546608676,0.0,7.091695624423799e-05,0.0,0.000356718192627824,0.0,0.0,0.0,5.5735146583435515e-05,0.0,0.00018107194591984548,6.533812479581836e-05,6.238692370079231e-05,6.142128861863522e-05,0.0,7.72141147401745e-05,0.0,0.0,0.0,9.149409863063833e-05,0.0,3.2181244770547725e-05,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018143332325370426,0.0001381406271584473,0.0,0.0,9.678668215253581e-05,6.661781360335754e-05
TH-T,7.557697514918945e-05,0.0,6.264486625321055e-05,0.0,7.037792948131466e-05,0.0,6.149683291310498e-05,0.0,0.0,0.0,0.0,5.838052425710783e-05,0.0,6.901787562978811e-05,6.449532408900354e-05,6.206939358202471e-05,0.0,0.0,0.00022100842989296877,0.0001404001404001404,0.00012982797792924374,5.70287995437696e-05,0.00011640088464672332,6.395497569710924e-05,0.0,0.0,0.0,8.878366380585972e-05,0.0,0.0,0.0,5.845560296954463e-05,3.004988280545706e-05,0.0,6.0270009643201545e-05,0.0003292072688964972,0.0,6.118453255017132e-05,5.773005426625101e-05,0.0,6.087538808059901e-05,0.0,0.0,0.0,0.0,0.0,0.00016503284153546557,0.0,0.0,0.0,0.0,0.0,0.0,6.178942165101334e-05,3.0676728633658504e-05,0.0,0.0,0.0,0.00011467889908256881,0.0005341880341880342,0.0,6.313529894564051e-05,0.0,0.0,0.00041656748393239704,5.817335660267598e-05,0.00011866619200189867,0.0,5.7501006267609686e-05,0.0,0.0,6.30715862503942e-05,0.0,0.0,0.0,0.00012036591237361579,0.0,5.916109566349169e-05,0.00017632537909956507,0.0,0.000212750868732714,0.00013512600499966218,5.945303210463734e-05,0.0,0.0,0.0,0.0006130866124177906,0.00011895557009456968,0.00018107194591984548,0.0,0.0,0.0,5.3691275167785237e-05,0.000154428229480349,6.471444750040447e-05,0.00012714558169103624,0.0,0.00048796852603007104,0.00012131505519835011,6.436248954109545e-05,5.760036864235931e-05,0.00018188432157148054,0.0,0.0005122950819672131,0.0,0.00023940627244433804,0.0,6.627344423089668e-05,0.0,6.907031357922365e-05,0.0,6.016847172081829e-05,0.00022583559168925022,0.0
UW-V,0.00013914171583758058,0.0,6.264486625321055e-05,0.0,0.0005630234358505173,6.995942353435007e-05,0.00012299366582620996,0.000112145340361108,0.0,0.000198294665873488,6.39386189258312e-05,0.0,0.0,0.0,0.0,6.206939358202471e-05,0.00019173004409791015,6.689410662920597e-05,3.157263284185268e-05,7.02000702000702e-05,6.491398896462187e-05,0.0,5.820044232336166e-05,0.0,5.749108888122341e-05,0.0,0.0,0.0001479727730097662,6.98909700866648e-05,0.0,0.00011876484560570071,0.0,0.00042069835927639884,0.0,0.00012054001928640309,6.584145377929945e-05,0.0,6.118453255017132e-05,0.0,5.040068544932211e-05,6.087538808059901e-05,0.0,0.0008339213548014626,0.0,0.0,0.0,0.00036307225137802423,0.0,0.00012168410805548795,0.0,0.0,0.0004320454264905567,0.00012164710175780061,0.0,6.135345726731701e-05,0.0001905972045743329,5.411548243952595e-05,0.00012206286237412267,5.733944954128441e-05,0.0002670940170940171,0.0,6.313529894564051e-05,6.886578059362302e-05,0.00040858018386108274,0.0,0.0,0.0005933309600094933,0.00017864586434824034,0.0009775171065493646,0.0,0.00048295846557196083,0.0001261431725007884,0.0,0.0005012531328320802,6.096445772114857e-05,0.0003610977371208474,0.0002056625762665387,0.00017748328699047507,0.00011755025273304338,5.689576695493855e-05,0.00014183391248847598,0.00013512600499966218,0.000356718192627824,0.0003751172241325414,0.00021548241124818188,6.181998021760633e-05,0.0009474974919184037,5.947778504728484e-05,0.00024142926122646064,6.533812479581836e-05,0.00018716077110237696,0.0,0.0,0.0,0.00016178611875101117,0.0,0.0,0.0,0.00024263011039670022,6.436248954109545e-05,0.0,0.00012125621438098702,0.0,0.00012807377049180329,0.0,0.00011970313622216902,0.0003609065973726,6.627344423089668e-05,0.000725733293014817,6.907031357922365e-05,0.00011978917105893628,0.0004813477737665463,0.00019357336430507162,6.661781360335754e-05
UW-AH,5.305403553519259e-05,0.0,6.264486625321055e-05,0.0001168429047146112,7.037792948131466e-05,0.0,6.149683291310498e-05,0.0,0.0,0.0,6.39386189258312e-05,0.00011676104851421566,6.207324643078833e-05,0.0,0.0,0.0,0.00012782002939860676,0.0,9.471789852555804e-05,0.0001053001053001053,0.0,0.0001140575990875392,0.0,0.0,5.749108888122341e-05,0.0,0.0,2.959455460195324e-05,0.0,0.0,5.9382422802850356e-05,5.845560296954463e-05,0.0,0.0,0.00018081002892960464,0.0,0.0,0.0,5.773005426625101e-05,0.00035280479814525477,0.00018262616424179705,0.00018109380659181456,6.414779652318943e-05,0.0,0.0,0.0,0.00019803940984255866,0.0,0.0,0.0,6.878525244187646e-05,6.172077521293668e-05,0.0,6.178942165101334e-05,6.135345726731701e-05,6.353240152477763e-05,5.411548243952595e-05,0.0,0.0,6.677350427350428e-05,0.0,6.313529894564051e-05,0.0,0.0,0.00011901928112354201,5.817335660267598e-05,0.0,0.0,0.00017250301880282904,5.864414731409805e-05,6.899406651028011e-05,6.30715862503942e-05,6.191183754333828e-05,5.56947925368978e-05,0.0,0.0001805488685604237,6.855419208884623e-05,0.00011832219132698337,0.00029387563183260845,5.689576695493855e-05,0.0,0.00020268900749949328,5.945303210463734e-05,0.0,0.0,0.0,5.5735146583435515e-05,0.0,0.0,0.0,0.00012477384740158462,0.0,5.3691275167785237e-05,7.72141147401745e-05,0.0,0.0,0.00017591180954614754,3.049803287687944e-05,0.0,9.654373431164318e-05,0.0,0.00012125621438098702,0.0,6.403688524590164e-05,0.0,0.0,7.218131947451999e-05,0.0,6.047777441790142e-05,6.907031357922365e-05,0.00011978917105893628,0.0,9.678668215253581e-05,0.0
SPN-JH,2.0020390767997206e-06,0.0,6.264486625321055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011895557009456968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0657527599175054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z-ER,6.656779930359071e-05,0.0,6.264486625321055e-05,0.0,0.00028151171792525865,0.00013991884706870015,0.0,5.6072670180554e-05,0.00045184611412341856,6.609822195782933e-05,6.39386189258312e-05,0.0,6.207324643078833e-05,0.0,6.449532408900354e-05,0.0,0.00012782002939860676,6.689410662920597e-05,0.0,0.0,0.0,0.0,0.00011640088464672332,0.0,5.749108888122341e-05,0.0,0.00018322848592194468,8.878366380585972e-05,6.98909700866648e-05,0.0,0.0,0.0,0.0003004988280545706,0.0,0.00012054001928640309,0.0,0.0,0.00018355359765051394,5.773005426625101e-05,5.040068544932211e-05,0.0,0.0,0.0,0.00024638127502309826,0.0,6.772314777190844e-05,0.00013202627322837245,0.0,6.0842054027743974e-05,0.00018401521192418574,6.878525244187646e-05,6.172077521293668e-05,6.082355087890031e-05,6.178942165101334e-05,0.0,6.353240152477763e-05,0.00016234644731857786,0.0,5.733944954128441e-05,6.677350427350428e-05,6.331919204710948e-05,0.0,6.886578059362302e-05,0.0,5.950964056177101e-05,5.817335660267598e-05,0.0,0.0,0.00028750503133804844,0.0,0.00013798813302056022,0.0,0.0,0.0001670843776106934,0.0,0.00024073182474723158,0.0,0.00017748328699047507,5.877512636652169e-05,0.0,7.091695624423799e-05,0.0,0.0,0.0001875586120662707,0.00010774120562409094,0.0,0.00022294058633374206,0.0,0.0,0.0,6.238692370079231e-05,6.142128861863522e-05,5.3691275167785237e-05,0.0,0.00012942889500080893,0.00012714558169103624,0.00011727453969743169,0.0,0.0,3.2181244770547725e-05,0.00011520073728471862,6.062810719049351e-05,0.0,0.0,0.0,0.00011970313622216902,0.0,6.627344423089668e-05,0.00024191109767160568,6.907031357922365e-05,0.00011978917105893628,0.0,6.45244547683572e-05,0.0
OY-W,2.8529056844396016e-05,0.0,6.264486625321055e-05,0.0,0.0,6.995942353435007e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.207324643078833e-05,0.0,0.0,0.0,6.391001469930338e-05,0.0,0.0,0.0,0.0,5.70287995437696e-05,0.0,6.395497569710924e-05,0.00011498217776244682,0.0,0.0,2.959455460195324e-05,0.0,6.550075325866247e-05,0.0,0.0,6.009976561091412e-05,0.0,0.0,0.0,0.0,6.118453255017132e-05,5.773005426625101e-05,0.0,0.0,0.00012072920439454304,0.0,6.159531875577457e-05,0.0,0.0,0.0,0.0,6.0842054027743974e-05,0.00018401521192418574,6.878525244187646e-05,6.172077521293668e-05,6.082355087890031e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.677350427350428e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.933309600094933e-05,0.0,0.0,0.00017593244194229416,0.0,0.0,0.0,0.0,0.0,6.0182956186807895e-05,6.855419208884623e-05,0.00017748328699047507,0.0,0.0,0.0,0.0,5.945303210463734e-05,6.251953735542357e-05,0.0,6.181998021760633e-05,0.0,0.0,6.035731530661516e-05,0.00013067624959163673,0.0,0.0,0.0,0.0,0.00025885779000161787,0.0,0.0,0.0,0.0,6.436248954109545e-05,5.760036864235931e-05,0.0,0.0,6.403688524590164e-05,6.702412868632708e-05,0.0,0.0,0.0,6.047777441790142e-05,6.907031357922365e-05,0.0,0.0,3.22622273841786e-05,6.661781360335754e-05
D-K,0.00026977476559876236,0.0,6.264486625321055e-05,0.0001168429047146112,7.037792948131466e-05,0.00041975654120610047,0.0002459873316524199,0.000168218010541662,0.00019364833462432224,0.0,0.0002557544757033248,0.0004086636697997548,0.0008690254500310366,0.0,0.0004514672686230248,0.0004344857550741729,0.0003834600881958203,0.0002006823198876179,0.00047358949262779024,0.0003159003159003159,0.00045439792275235314,0.0001140575990875392,0.0003492026539401699,0.00025581990278843696,0.00017247326664367022,6.145903755147194e-05,6.107616197398156e-05,0.00038472920982539214,6.98909700866648e-05,0.00013100150651732494,0.0,0.0004091892207868124,0.00018029929683274236,0.00020749040356883493,0.00018081002892960464,0.0001316829075585989,0.0008426628144938004,0.00030592266275085656,0.00017319016279875303,0.0,0.0,0.0008451044307618013,0.00012829559304637885,0.00012319063751154913,0.00013505300830576002,0.0004063388866314506,0.0004950985246063966,0.0002927914739122797,0.0004867364322219518,6.133840397472858e-05,0.0002063557573256294,0.0002468831008517467,0.00012164710175780061,0.0003707365299060801,0.0,0.00025412960609911054,5.411548243952595e-05,0.0003051571559353067,0.00040137614678899085,0.00020032051282051281,0.00044323434432976634,6.313529894564051e-05,0.00020659734178086908,6.809669731018046e-05,0.00035705784337062603,0.0004653868528214078,0.000177999288002848,0.0,0.00017250301880282904,0.0002345765892563922,0.00048295846557196083,0.0001261431725007884,0.0007429420505200594,0.0001670843776106934,0.00012192891544229714,0.00012036591237361579,0.00013710838417769247,0.00035496657398095013,5.877512636652169e-05,0.0002275830678197542,0.00028366782497695197,0.0,0.0006539833531510107,0.0001875586120662707,0.00026935301406022733,0.0003090999010880316,0.0005016163192509196,0.00041634449533099386,0.0003017865765330758,0.0005227049983665469,0.0,6.142128861863522e-05,0.00016107382550335572,0.0002316423442205235,9.70716712506067e-05,6.357279084551812e-05,0.00017591180954614754,0.0009149409863063833,0.00030328763799587527,0.0003218124477054772,0.0003456022118541559,0.0006062810719049351,0.00020611473720371008,0.0005122950819672131,0.0,0.00041896097677759155,7.218131947451999e-05,0.0008615547750016569,0.0003023888720895071,0.0,0.0001796837565884044,0.00024067388688327315,0.00045167118337850043,0.0
OY-AH,6.556677976519084e-05,0.0,6.264486625321055e-05,0.0,7.037792948131466e-05,0.0,0.0,0.0010093080632499719,6.454944487477407e-05,0.0,0.0,0.0,0.0,0.00013803575125957622,6.449532408900354e-05,6.206939358202471e-05,6.391001469930338e-05,0.00013378821325841193,0.0,0.0,0.00012982797792924374,0.0,5.820044232336166e-05,0.0,0.0,0.00012291807510294387,0.00012215232394796312,2.959455460195324e-05,6.98909700866648e-05,0.0,0.00011876484560570071,5.845560296954463e-05,0.0,0.00010374520178441747,0.00024108003857280618,0.0,0.0,6.118453255017132e-05,5.773005426625101e-05,0.0,0.00018262616424179705,0.00018109380659181456,0.00012829559304637885,0.0,0.0,0.0,0.0,5.8558294782455936e-05,0.0,0.0,6.878525244187646e-05,0.0,6.082355087890031e-05,0.0,3.0676728633658504e-05,0.0,5.411548243952595e-05,0.0,0.0,0.0,0.0,0.0,6.886578059362302e-05,0.0,0.00017852892168531301,0.00017452006980802793,0.0,0.0001190972428988269,0.0,0.0001172882946281961,6.899406651028011e-05,0.0,0.00018573551263001485,0.0,6.096445772114857e-05,0.00012036591237361579,0.0,5.916109566349169e-05,0.0,5.689576695493855e-05,0.0,6.756300249983109e-05,5.945303210463734e-05,0.0,0.00010774120562409094,0.0,0.00011147029316687103,0.0,0.00012071463061323032,0.0,6.238692370079231e-05,0.00012284257723727045,0.0,0.0,9.70716712506067e-05,0.00012714558169103624,5.863726984871584e-05,9.149409863063833e-05,6.0657527599175054e-05,3.2181244770547725e-05,5.760036864235931e-05,0.00012125621438098702,0.0,6.403688524590164e-05,0.0,5.985156811108451e-05,0.00043308791684711995,0.00013254688846179335,0.0,0.0,5.989458552946814e-05,0.0,0.00038714672861014324,6.661781360335754e-05
TH-JH,5.405505507359245e-05,0.0,6.264486625321055e-05,5.84214523573056e-05,0.0,6.995942353435007e-05,0.0,0.0,0.0,0.0,0.0,0.00011676104851421566,6.207324643078833e-05,0.0004141072537787287,0.0,0.0,0.0,0.0,3.157263284185268e-05,0.0,0.0009087958455047063,0.0001140575990875392,5.820044232336166e-05,6.395497569710924e-05,0.0,0.0,0.0,0.0,6.98909700866648e-05,0.0,0.0,0.0,0.0,0.0,0.00012054001928640309,0.00019752436133789835,6.0190201035271456e-05,0.0,0.0,0.0,0.00012175077616119802,0.0,6.414779652318943e-05,0.0,0.00020257951245864002,0.0,0.0,0.0,0.0,6.133840397472858e-05,0.0,0.0,6.082355087890031e-05,6.178942165101334e-05,0.0,0.00012706480304955527,0.0,6.1031431187061336e-05,0.00011467889908256881,0.00013354700854700856,0.0,6.313529894564051e-05,0.0,0.0,0.00023803856224708403,5.817335660267598e-05,5.933309600094933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027025200999932435,0.0,0.0,0.0,0.0,0.00016720543975030653,0.0002973889252364242,0.0,0.0,6.238692370079231e-05,0.0,0.0,0.0,0.0,0.00012714558169103624,0.0,0.0,6.0657527599175054e-05,3.2181244770547725e-05,0.00017280110592707794,0.0003637686431429611,6.870491240123669e-05,0.00012807377049180329,0.0,0.00011970313622216902,0.0,0.0,6.047777441790142e-05,0.0,0.0,0.0,0.00045167118337850043,0.0
NG-NG,5.5056074611992314e-05,0.0,6.264486625321055e-05,0.0,0.0,6.995942353435007e-05,6.149683291310498e-05,5.6072670180554e-05,0.0,6.609822195782933e-05,0.0,0.0,6.207324643078833e-05,0.0,0.0,0.0,0.00019173004409791015,0.0,3.157263284185268e-05,0.0,0.0,0.0,0.00011640088464672332,0.00012790995139421848,0.0,0.0,0.00012215232394796312,0.0,0.0,0.00019650225977598743,0.0,0.0,3.004988280545706e-05,5.187260089220873e-05,0.0,0.0,6.0190201035271456e-05,0.0,5.773005426625101e-05,0.00010080137089864422,0.0,0.0,0.0,0.00018478595626732368,0.0,6.772314777190844e-05,0.00016503284153546557,0.0,0.0,0.00012267680794945715,0.00027514100976750583,0.0,0.0,6.178942165101334e-05,9.203018590097552e-05,0.0,5.411548243952595e-05,0.0,0.0,0.0,0.0,0.0,0.00013773156118724605,0.0,0.0,5.817335660267598e-05,0.00011866619200189867,0.0,5.7501006267609686e-05,0.00017593244194229416,0.0,0.0001261431725007884,0.00012382367508667657,0.0001113895850737956,6.096445772114857e-05,0.0,0.00013710838417769247,0.0,0.00011755025273304338,0.0001137915339098771,0.0,6.756300249983109e-05,0.000178359096313912,6.251953735542357e-05,5.387060281204547e-05,0.00012363996043521266,0.00027867573291717756,0.00011895557009456968,0.0,0.00013067624959163673,0.0,6.142128861863522e-05,0.0,0.0,6.471444750040447e-05,0.00012714558169103624,0.0,6.099606575375888e-05,0.0,6.436248954109545e-05,5.760036864235931e-05,0.0,0.0,0.00012807377049180329,6.702412868632708e-05,5.985156811108451e-05,0.0,0.0002650937769235867,0.0,6.907031357922365e-05,0.00011978917105893628,6.016847172081829e-05,6.45244547683572e-05,0.0
EY-AH,0.00010861061991638483,0.0,0.0,0.0003505287141438336,7.037792948131466e-05,6.995942353435007e-05,0.00018449049873931492,0.000168218010541662,0.0005809450038729666,0.00013219644391565866,0.0002557544757033248,0.00011676104851421566,0.00024829298572315333,6.901787562978811e-05,0.0,0.00024827757432809884,0.00012782002939860676,6.689410662920597e-05,3.157263284185268e-05,0.000351000351000351,0.00012982797792924374,5.70287995437696e-05,0.0,6.395497569710924e-05,0.00017247326664367022,0.00012291807510294387,0.00012215232394796312,0.00011837821840781296,0.0,0.0,0.0,0.00011691120593908926,6.009976561091412e-05,0.00020749040356883493,0.00012054001928640309,0.0,0.0,0.0003671071953010279,0.0,5.040068544932211e-05,0.00018262616424179705,0.0,6.414779652318943e-05,6.159531875577457e-05,0.0,0.00013544629554381688,0.0,0.00023423317912982375,0.00036505232416646384,0.0,0.0,0.00018516232563881003,6.082355087890031e-05,6.178942165101334e-05,6.135345726731701e-05,0.0,0.0003246928946371557,0.000366188587122368,0.00028669724770642203,0.00013354700854700856,0.0,0.0,0.00013773156118724605,0.0,0.00023803856224708403,5.817335660267598e-05,0.000177999288002848,0.00017864586434824034,0.00017250301880282904,0.0,0.0003449703325514006,0.0001261431725007884,0.00024764735017335313,0.0001670843776106934,6.096445772114857e-05,6.0182956186807895e-05,0.00013710838417769247,0.0,5.877512636652169e-05,0.00039827036868456985,0.0,0.00027025200999932435,5.945303210463734e-05,0.0,5.387060281204547e-05,6.181998021760633e-05,0.0,5.947778504728484e-05,6.035731530661516e-05,6.533812479581836e-05,0.0,6.142128861863522e-05,0.0,0.000154428229480349,6.471444750040447e-05,6.357279084551812e-05,0.0,9.149409863063833e-05,6.0657527599175054e-05,0.0001287249790821909,0.00011520073728471862,0.0,6.870491240123669e-05,0.0,0.0,5.985156811108451e-05,0.0003609065973726,6.627344423089668e-05,0.0,0.0,0.00011978917105893628,0.00018050541516245486,6.45244547683572e-05,0.0003330890680167877
S-K,0.0005810918420411188,0.0,0.0,0.0009347432377168896,7.037792948131466e-05,0.0,0.0002459873316524199,0.0,0.00012909888974954814,6.609822195782933e-05,6.39386189258312e-05,0.002743884640084068,6.207324643078833e-05,0.0,0.0026443082876491456,0.0001862081807460741,0.0,0.0002006823198876179,3.157263284185268e-05,0.000351000351000351,6.491398896462187e-05,0.00034217279726261765,0.0035211267605633804,6.395497569710924e-05,0.0,0.0,0.0,0.0031370227878070437,0.0,0.00039300451955197487,0.00023752969121140142,0.00023382241187817852,0.00042069835927639884,5.187260089220873e-05,0.0009643201542912247,0.0001316829075585989,0.0005417118093174431,0.0010401370533529124,0.00011546010853250202,0.0,0.0,0.0009658336351563443,0.0,0.00036957191253464736,0.0,0.0,0.002739545169488728,0.0004684663582596475,0.0008517887563884157,0.0002453536158989143,6.878525244187646e-05,0.0014195778298975435,6.082355087890031e-05,0.0009886307464162135,0.00015338364316829254,0.0001905972045743329,0.0004329238595162076,0.00042722001830942935,0.00034403669724770644,0.0012686965811965812,6.331919204710948e-05,6.313529894564051e-05,0.0,0.0,0.0013687217329207333,0.0008726003490401396,0.0,0.0001190972428988269,0.0007475130814789259,0.0005277973258268825,0.0015178694632261625,0.0,0.0003095591877166914,0.0001670843776106934,0.0,0.0,0.0,0.0019523161568952257,0.0007053015163982603,0.001024123805188894,7.091695624423799e-05,0.00013512600499966218,0.0004756242568370987,6.251953735542357e-05,0.000808059042180682,0.000185459940652819,0.002173670716753985,0.0013085112710402665,0.002535007242877837,6.533812479581836e-05,6.238692370079231e-05,6.142128861863522e-05,0.00016107382550335572,0.0002316423442205235,6.471444750040447e-05,0.0003178639542275906,0.00029318634924357923,0.002622830827411632,0.00012131505519835011,0.00035399369247602496,0.0002880018432117966,0.00018188432157148054,0.00034352456200618345,6.403688524590164e-05,0.0,0.0020349533157768733,7.218131947451999e-05,6.627344423089668e-05,0.0013305110371938313,0.0,0.0,0.0,0.00045167118337850043,0.00026647125441343016
NG-TH,0.00018618963414237402,0.0,0.0,0.000584214523573056,7.037792948131466e-05,0.0,0.0002459873316524199,0.0,0.0014200877872450298,6.609822195782933e-05,6.39386189258312e-05,0.0,0.00018621973929236498,0.00013803575125957622,0.0011609158336020639,6.206939358202471e-05,0.0003834600881958203,6.689410662920597e-05,0.00022100842989296877,0.001088101088101088,0.0002596559558584875,5.70287995437696e-05,0.00017460132697008496,0.00044768482987976463,0.00011498217776244682,0.0,6.107616197398156e-05,0.0002071618822136727,0.0,0.0,0.0004156769596199525,5.845560296954463e-05,3.004988280545706e-05,5.187260089220873e-05,0.0,0.0,0.0,0.0,0.00017319016279875303,0.0,0.0,6.036460219727152e-05,0.00012829559304637885,0.0006775485063135201,0.00027010601661152004,6.772314777190844e-05,9.901970492127933e-05,0.0,0.0,0.0,0.0003439262622093823,0.00018516232563881003,0.0,0.00030894710825506676,3.0676728633658504e-05,0.00025412960609911054,5.411548243952595e-05,0.00012206286237412267,0.00011467889908256881,0.00020032051282051281,0.0005065535363768758,0.0,6.886578059362302e-05,0.0001361933946203609,5.950964056177101e-05,5.817335660267598e-05,0.00011866619200189867,5.954862144941345e-05,0.0,0.002169833450621628,6.899406651028011e-05,0.0001261431725007884,0.0003714710252600297,0.0003341687552213868,0.0,0.00012036591237361579,0.0002056625762665387,0.0,0.0,0.0005689576695493855,0.0,0.0007431930274981421,0.0,0.0,0.00010774120562409094,6.181998021760633e-05,0.00027867573291717756,5.947778504728484e-05,0.0007846450989859971,0.0,0.0,0.00018426386585590566,0.00016107382550335572,7.72141147401745e-05,6.471444750040447e-05,0.00019071837253655435,0.0,0.0003659763945225533,0.0,6.436248954109545e-05,0.0,0.00030314053595246755,0.0,0.00019211065573770491,0.0,0.0005386641129997606,7.218131947451999e-05,0.00019882033269269004,0.00024191109767160568,0.0,0.0,0.0,0.00022583559168925022,6.661781360335754e-05
